"id","name","title_id","prize_size","assort","title","series_id","release_month","Arrival_date","get_date","got_status","is_favorite","image_url","image_url1","image_url2","image_url3","image_url4","memo","created_at","updated_at","gravity_pred","gravity_actual"
"128","ホロライブプロダクション　ひっかけフィギュアVol.7兎田ぺこら","18","約10cm","全3種","ホロライブ #hololive","35","2025-11","2025-11-21","2025-11-21","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.7_necjhl.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第7弾はアキ・ローゼンタール、兎田ぺこら、姫森ルーナの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:55",NULL,NULL
"129","ホロライブプロダクション　ひっかけフィギュアVol.7姫森ルーナ","18","約10cm","全3種","ホロライブ #hololive","35","2025-11","2025-11-21","2025-11-21","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.7_necjhl.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第7弾はアキ・ローゼンタール、兎田ぺこら、姫森ルーナの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:52",NULL,NULL
"130","ホロライブプロダクション ひっかけフィギュアVol.8白上フブキ","18","約10cm","全3種","ホロライブ #hololive","35","2025-12","2025-12-26","2025-12-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.8_b0gmbo.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第8弾は白上フブキ、夏色まつり、大神ミオの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:50",NULL,NULL
"131","ホロライブプロダクション ひっかけフィギュアVol.8夏色まつり","18","約10cm","全3種","ホロライブ #hololive","35","2025-12","2025-12-26","2025-12-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.8_b0gmbo.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第8弾は白上フブキ、夏色まつり、大神ミオの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:48",NULL,NULL
"132","ホロライブプロダクション ひっかけフィギュアVol.8大神ミオ","18","約10cm","全3種","ホロライブ #hololive","35","2025-12","2025-12-26","2025-12-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.8_b0gmbo.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第8弾は白上フブキ、夏色まつり、大神ミオの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:44",NULL,NULL
"133","ホロライブプロダクション　ひっかけフィギュアVol.9雪花ラミィ","18","約10cm","全3種","ホロライブ #hololive","35","2026-01","2026-01-29","2026-01-29","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.9_jwwfrv.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第9弾は雪花ラミィ、獅白ぼたん、尾丸ポルカの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:41",NULL,NULL
"134","ホロライブプロダクション　ひっかけフィギュアVol.9獅白ぼたん","18","約10cm","全3種","ホロライブ #hololive","35","2026-01","2026-01-29","2026-01-29","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.9_jwwfrv.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第9弾は雪花ラミィ、獅白ぼたん、尾丸ポルカの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:40",NULL,NULL
"135","ホロライブプロダクション　ひっかけフィギュアVol.9尾丸ポルカ","18","約10cm","全3種","ホロライブ #hololive","35","2026-01","2026-01-29","2026-01-29","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346631/hololive_production_hikkake_figure_Vol.9_jwwfrv.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第9弾は雪花ラミィ、獅白ぼたん、尾丸ポルカの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:38",NULL,NULL
"136","ホロライブプロダクション　ひっかけフィギュアVol.10百鬼あやめ","18","約10cm","全3種","ホロライブ #hololive","35","2026-02","2026-02-26","2026-02-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346665/hololive_production_hikkake_figure_Vol.10_or9uax.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第10弾は百鬼あやめ、癒月ちょこ、常闇トワの全3種です！","0000-00-00 00:00:00","2026-05-11 09:41:49",NULL,NULL
"137","ホロライブプロダクション　ひっかけフィギュアVol.10癒月ちょこ","18","約10cm","全3種","ホロライブ #hololive","35","2026-02","2026-02-26","2026-02-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346665/hololive_production_hikkake_figure_Vol.10_or9uax.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第10弾は百鬼あやめ、癒月ちょこ、常闇トワの全3種です！","0000-00-00 00:00:00","2026-05-11 09:41:51",NULL,NULL
"138","ホロライブプロダクション　ひっかけフィギュアVol.10常闇トワ","18","約10cm","全3種","ホロライブ #hololive","35","2026-02","2026-02-26","2026-02-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346665/hololive_production_hikkake_figure_Vol.10_or9uax.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第10弾は百鬼あやめ、癒月ちょこ、常闇トワの全3種です！","0000-00-00 00:00:00","2026-05-11 10:21:34",NULL,NULL
"139","ホロライブプロダクション　ひっかけフィギュアVol.11不知火フレア","18","約10cm","全3種","ホロライブ #hololive","35","2026-03","2026-03-26","2026-03-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346685/hololive_production_hikkake_figure_Vol.11_tamw6a.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第11弾は不知火フレア、白銀ノエル、博衣こよりの全3種です！","0000-00-00 00:00:00","2026-05-11 17:16:53",NULL,NULL
"140","ホロライブプロダクション　ひっかけフィギュアVol.11白銀ノエル","18","約10cm","全3種","ホロライブ #hololive","35","2026-03","2026-03-26","2026-03-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346685/hololive_production_hikkake_figure_Vol.11_tamw6a.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第11弾は不知火フレア、白銀ノエル、博衣こよりの全3種です！","0000-00-00 00:00:00","2026-05-11 17:16:47",NULL,NULL
"141","ホロライブプロダクション　ひっかけフィギュアVol.11博衣こより","18","約10cm","全3種","ホロライブ #hololive","35","2026-03","2026-03-26","2026-03-26","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778346685/hololive_production_hikkake_figure_Vol.11_tamw6a.png",,,,,"ホロライブプロダクションから、机の縁などにも置ける、テレビ型台座付きのデフォルメフィギュアが登場です。 第11弾は不知火フレア、白銀ノエル、博衣こよりの全3種です！","0000-00-00 00:00:00","2026-05-11 17:16:39",NULL,NULL
"142","ぬーどるストッパーフィギュアー2Bー","51","約13cm","全1種","NieR","36","2026-03","2026-03-05","2026-03-05","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429091/noodle_stopper_figure_2B__q1cyec.png",,,,,,"0000-00-00 00:00:00","2026-05-11 09:41:14",NULL,NULL
"143","ぬーどるストッパーフィギュア―シンデレラ―","28","約9cm","全1種","勝利の女神：NIKKE","36","2026-03","2026-03-05","2026-03-05","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429092/noodle_stopper_figure_cinderella__nm5uea.png",,,,,,"0000-00-00 00:00:00","2026-05-11 09:41:16",NULL,NULL
"144","KT model+×ぬーどるストッパーフィギュアーライザリン・シュタウトー","52","約14cm","全1種","アトリエシリーズ","36","2026-03","2026-03-27","2026-03-27","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429091/KT_model_plus_noodle_stopper_figure_Ryzalin_Stout__k21lxs.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:14:20",NULL,NULL
"145","ぬーどるストッパーフィギュアーカナリアー","16","約14cm","全1種","初音ミク","36","2026-03","2026-03-19","2026-03-19","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429091/noodle_stopper_figure_canaria__mgtww3.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:12:47",NULL,NULL
"146","ぬーどるストッパーフィギュア Flower Fairyー椿ー","16","約15cm ","全1種","初音ミク","36","2026-03","2026-03-05","2026-03-05","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429092/noodle_stopper_figure_Flower_Fairy_tsubaki__t11ol2.png",,,,,,"0000-00-00 00:00:00","2026-05-11 09:41:18",NULL,NULL
"147","ぬーどるストッパーフィギュアー桜ミク2025ウィンクー","15","約14cm","全1種","桜ミク","36","2026-04","2026-04-16","2026-04-16","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429093/noodle_stopper_figure_sakura_miku_2025_wink__uswxl5.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:37:44",NULL,NULL
"148","ぬーどるストッパーフィギュアーリンー","53","約14cm","全1種","アークナイツ","36","2026-04","2026-04-17","2026-04-17","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429092/noodle_stopper_figure_rin__ug1x5y.png",,,,,,"0000-00-00 00:00:00","2026-05-11 17:16:16",NULL,NULL
"149","ぬーどるストッパーフィギュアーずんだもんー","58","約10cm","全1種","ずんだもん","36","2026-04","2026-04-08","2026-04-10","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429093/noodle_stopper_figure_zundamon__fubggx.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:43:50",NULL,NULL
"150","ぬーどるストッパーフィギュアープリバティ：アンカインド・メイドー","28","約15cm ","全1種","勝利の女神：NIKKE","36","2026-04","2026-04-09","2026-04-09","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429093/noodle_stopper_figure_privaty_unkind_maid__oq1oqd.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:44:16",NULL,NULL
"151","ぬーどるストッパーフィギュアーノブナガ―","54","約11cm","全1種","ハンターハンター","36","2026-04","2026-04-03","2026-04-03","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429092/noodle_stopper_figure_nobunaga___n0pstr.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:41:00",NULL,NULL
"152","ぬーどるストッパーフィギュアー貞子ー","55","約9cm","全1種","貞子","36","2026-04","2026-04-10","2026-04-10","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429093/noodle_stopper_figure_sadako____iuh586.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:44:41",NULL,NULL
"153","ぬーどるストッパーフィギュアー10th Anniversaryー","16","約14.5cm","全1種","初音ミク","36","2026-04","2026-04-29","2026-04-29","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429091/noodle_stopper_figure_10th_Anniversary__uo3vub.png",,,,,,"0000-00-00 00:00:00","2026-05-11 10:53:18",NULL,NULL
"154","ぬーどるストッパーフィギュアーグローグーー","56","約8cm","全1種","スターウォーズ","36","2026-05","2026-05-15","2026-05-15","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429092/noodle_stopper_figure_grogu___rkgdns.png",,,,,,"0000-00-00 00:00:00","2026-05-21 15:09:01",NULL,NULL
"155","ぬーどるストッパーフィギュアー星宮六喰・水着 パステルピンクver.ー","45","約13cm","全1種","デート・ア・ライブ ","36","2026-05","2026-05-15",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429092/noodle_stopper_figure_mukuro_hoshimiya_swimsuit_pastel_pink_ver__ueo5jk.png",,,,,,"0000-00-00 00:00:00","2026-05-14 17:54:52",NULL,NULL
"156","ぬーどるストッパーフィギュアー洩矢諏訪子ー","57","約10cm","全1種","東方Project","36","2026-05","2026-05-21","2026-05-21","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429617/noodle_stopper_figure_moriya_suwako__sxayfu.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:29:26",NULL,NULL
"157","ぬーどるストッパーフィギュアーD：キラーワイフー","28","約12cm","全1種","勝利の女神：NIKKE","36","2026-05","2026-05-09","2026-05-09","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429091/noodle_stopper_figure_D_killer_wife__bjsvyz.png",,,,,,"0000-00-00 00:00:00","2026-05-21 15:09:04",NULL,NULL
"158","ぬーどるストッパーフィギュア Flower Fairyーすずらんー","16","約14cm ","全1種","初音ミク","36","2026-05","2026-05-14","2026-05-14","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429091/noodle_stopper_figure_Flower_Fairy_suzuran__ymq4o9.png",,,,,,"0000-00-00 00:00:00","2026-05-21 15:09:07",NULL,NULL
"159","ぬーどるストッパーフィギュアー桜ミク2026ー","15","約14cm","全1種","初音ミク","36","2026-05","2026-05-09",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1778429093/noodle_stopper_figure_sakura_miku_2026__hduxok.png",,,,,,"0000-00-00 00:00:00","2026-05-18 12:22:40",NULL,NULL
"160","BiCute Ribbons Figure ーアルベドー","25","約26cm","全1種","オーバーロード","38","2026-05","2026-05-14","2026-05-14","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539438/bicute_ribbons_figure_albedo3_ysuuyk.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539440/bicute_ribbons_figure_albedo2_qcx3we.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539438/bicute_ribbons_figure_albedo3_ysuuyk.png",NULL,NULL,NULL,"2026-05-11 18:43:54","2026-05-21 15:09:10",NULL,NULL
"161","Trio-Try-iT Figureーモモー","14","約21cm","全1種","ダンダダン ","31","2026-03","2026-03-27","0026-03-27","got","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539209/trio_try_it_figure_momo_ptk1gt.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:30:17",NULL,NULL
"162","Trio-Try-iT Figure―王塚真唯―","34","約19cm","全1種","わたしが恋人になれるわけないじゃん、ムリムリ!（※ムリじゃなかった!?） ","31","2026-03","2026-03-19",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539200/trio_try_it_figure_otsuka_mayui_nac4z4.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:30:27",NULL,NULL
"163","Trio-Try-iT Figureーイカ娘ー","35","約21cm","全1種","イカ娘 ","31","2026-03","2026-03-25","2026-03-25","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539205/trio_try_it_figure_ika_musume_yvwahd.png",,,,,,"0000-00-00 00:00:00","2026-05-13 15:50:30",NULL,NULL
"164","Trio-Try-iT Figureー和泉ユキー","36","約13cm","全1種","ヘブンバーンズレッド ","31","2026-03","2026-03-19",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539206/trio_try_it_figure_izumi_yuki_v0aesf.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:30:37",NULL,NULL
"165","Trio-Try-iT Figure―モモ・ベリア・デビルーク―","22","約19cm","全1種","To LOVEる ","31","2026-03","2026-03-19","2026-03-19","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539098/trio_try_it_figure_momo_belia_deviluke_xih7s4.png",,,,,,"0000-00-00 00:00:00","2026-05-13 15:51:51",NULL,NULL
"166","Trio-Try-iT-Figure―爆豪勝己―","10","約21cm","全1種","僕のヒーローアカデミア ","31","2026-04","2026-04-28",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539204/trio_try_it_figure_bakugo_katsuki_drtbdj.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:30:44",NULL,NULL
"167","Trio-Try-iT-Figure―緑谷出久―","10","約21cm","全1種","僕のヒーローアカデミア ","31","2026-04","2026-04-28",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539209/trio_try_it_figure_midoriya_izuku_no2hlz.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:30:47",NULL,NULL
"168","Trio-Try-iT Figureーフリーレンー","12","約17cm","全1種","葬送のフリーレン","31","2026-04","2026-04-08","2026-04-08","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539203/trio_try_it_figure_frieren_xpqwsy.png",,,,,,"0000-00-00 00:00:00","2026-05-13 15:55:55",NULL,NULL
"169","Trio-Try-iT Figure―ネオユニヴァースー","37","約22cm","全1種","ウマ娘 プリティーダービー ","31","2026-04","2026-04-16","2026-04-16","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539098/trio_try_it_figure_neo_universe_uhpmet.png",,,,,,"0000-00-00 00:00:00","2026-05-13 15:58:04",NULL,NULL
"170","Trio-Try-iT Figureー鵺野鳴介ー","38","約21cm","全1種","地獄先生ぬ～べ～","31","2026-04","2026-04-24",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539098/trio_try_it_figure_nueno_meisuke_xkonzx.png ",,,,,,"0000-00-00 00:00:00","2026-05-22 01:30:56",NULL,NULL
"171","Trio-Try-iT Figureーアイラ(変身)ー","14","約19cm","全1種","ダンダダン ","31","2026-04","2026-04-28",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539202/trio_try_it_figure_aira_henshin_bil0hk.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:31:00",NULL,NULL
"172","Trio-Try-iT Figure―犬夜叉―vol.2","39","約13cm","全1種","犬夜叉","31","2026-04","2026-04-24",NULL,"un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539205/trio_try_it_figure_inuyasha_vol_2_mr5etw.png",,,,,,"0000-00-00 00:00:00","2026-05-22 01:31:03",NULL,NULL
"173","Trio-Try-iT Figureーおでかけドレス・RED ver.ー","16","約19cm","全1種","初音ミク ","31","2026-04","2026-04-09","2026-04-09","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539098/trio_try_it_figure_odekake_dress_red_ver_kfaeqr.png",,,,,,"0000-00-00 00:00:00","2026-05-13 15:56:38",NULL,NULL
"174","Trio-Try-iT Figureー結城美柑ー","22","約20cm","全1種","To LOVEる ","31","2026-04","2026-04-09","2026-04-09","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539202/trio_try_it_figure_yuuki_mikan_xsiovt.png",,,,,,"0000-00-00 00:00:00","2026-05-13 15:56:20",NULL,NULL
"175","Trio-Try-iT Figureー壬氏ー","40","約19cm","全1種","薬屋のひとりごと ","31","2026-04","2026-04-24","2026-04-24","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539208/trio_try_it_figure_jinshi_pgf8df.png",,,,,,"0000-00-00 00:00:00","2026-05-13 16:01:35",NULL,NULL
"176","Trio-Try-iT Figureー猫猫ー","40","約16cm","全1種","薬屋のひとりごと ","31","2026-04","2026-04-24","2026-04-24","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539208/trio_try_it_figure_maomao_zkisft.png",,,,,,"0000-00-00 00:00:00","2026-05-13 16:01:38",NULL,NULL
"177","Trio-Try-iT Figureー玉藻京介ー","38","約21cm","全1種","地獄先生ぬ～べ～","31","2026-05","0000-00-00","0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539201/trio_try_it_figure_tamamo_kyosuke_aiordr.png ",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00",NULL,NULL
"178","Trio-Try-iT Figureーゆきめー","38","約19cm","全1種","地獄先生ぬ～べ～","31","2026-05","0000-00-00","0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539201/trio_try_it_figure_yukime_wmmydz.png ",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00",NULL,NULL
"179","Trio-Try-iT Figureージジ(変身)ー","14","約19cm","全1種","ダンダダン ","31","2026-05","0000-00-00","0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539206/trio_try_it_figure_jiji_henshin_df8gj5.png ",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00",NULL,NULL
"180","Trio-Try-iT Figure―ヒシミラクルー","37","約21cm","全1種","ウマ娘 プリティーダービー ","31","2026-05","0000-00-00","0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539204/trio_try_it_figure_hishi_miracle_esfcjf.png ",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00",NULL,NULL
"181","Trio-Try-iT Figureー泉こなたー","41","約17cm","全1種","らき☆すた","31","2026-05","0000-00-00","0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539207/trio_try_it_figure_izumi_konata_dowajb.png ",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00",NULL,NULL
"182","Trio-Try-iT Figure―殺生丸―vol.2","25","約17cm","全1種","犬夜叉","31","2026-05","0000-00-00","0000-00-00","un","0","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539201/trio_try_it_figure_sesshomaru_vol_2_rotnca.png ",,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00",NULL,NULL
"183","BiCute Bunnies Figure ーシャルティアー","25","約26cm ","全1種","オーバーロード ","32","2026-03","2026-03-13","2026-03-13","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539376/becutebunnies_figure_shalltear_fxlbvh.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539376/becutebunnies_figure_shalltear2_x8jr5k.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539377/becutebunnies_figure_shalltear3_kqlhxx.png ",,,,"0000-00-00 00:00:00","2026-05-13 15:42:38",NULL,NULL
"184","BiCute Bunnies Figure ー朝比奈みくるー","42","約24cm","全1種","涼宮ハルヒの憂鬱 ","32","2026-03","2026-03-05","2026-03-05","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539279/becutebunnies_figure_asahina_mikuru_v85jtc.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539317/becutebunnies_figure_asahina_mikuru2_tuqodr.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539373/becutebunnies_figure_asahina_mikuru3_dpowqo.png",,,,"0000-00-00 00:00:00","2026-05-13 15:40:51",NULL,NULL
"185","BiCute Dark Figure ーリーファー","43","約23cm","全1種","ソードアート・オンライン","34","2026-03","2026-03-11","2026-03-11","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539430/becutedark_figure_leafa_sracch.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539432/becutedark_figure_leafa2_sleoov.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539432/becutedark_figure_leafa3_zxbsut.png ",,,,"0000-00-00 00:00:00","2026-05-13 15:42:04",NULL,NULL
"186","BiCute Bunnies Figure ーアルベド・another costumeー","25","約30cm","全1種","オーバーロード ","32","2026-04","2026-04-23","2026-04-23","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539279/becutebunnies_figure_albedo_another_costume_adbn2z.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539279/becutebunnies_figure_albedo_another_costume2_ygvcrm.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539279/becutebunnies_figure_albedo_another_costume3_drwtow.png",,,,"0000-00-00 00:00:00","2026-05-13 16:00:23",NULL,NULL
"187","BiCute Bunnies Figure ー金色の闇ー","22","約26cm ","全1種","To LOVEる ","32","2026-04","2026-04-10","2026-04-10","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539373/becutebunnies_figure_gold_darkness_hhpke6.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539373/becutebunnies_figure_gold_darkness2_yhul6g.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539374/becutebunnies_figure_gold_darkness3_bfndhh.png",,,,"0000-00-00 00:00:00","2026-05-13 15:56:57",NULL,NULL
"188","BiCute Bunnie Figure ー宝多六花 イースターバニーver.ー","44","約28cm","全1種","グリッドマン・ユニバース","32","2026-04","2026-04-03","2026-04-03","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539378/becutebunnies_figure_takarada_rikka_easter_bunny_ver_y4ubj6.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539377/becutebunnies_figure_takarada_rikka_easter_bunny_ver2_opcwlf.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539378/becutebunnies_figure_takarada_rikka_easter_bunny_ver3_lxht8v.png",,,,"0000-00-00 00:00:00","2026-05-13 15:55:03",NULL,NULL
"189","BiCute Pure Figure ー星宮六喰ー","45","約21cm","全1種","デート・ア・ライブ","33","2026-04","2026-04-24","2026-04-24","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539450/becutepure_figure_hoshimiya_muku_wgqdll.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539657/becutepure_figure_hoshimiya_muku2_xhjnxz.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539450/becutepure_figure_hoshimiya_muku3_xjy9yo.png",,,,"0000-00-00 00:00:00","2026-05-13 16:02:02",NULL,NULL
"190","BiCute Bunnies Figure ー姫路瑞希ー","46","約28cm","全1種","バカとテストの召喚獣","32","2026-05","2026-05-22","0000-00-00","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539374/becutebunnies_figure_himeji_mizuki_bazaol.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539374/becutebunnies_figure_himeji_mizuki2_ewfojt.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539375/becutebunnies_figure_himeji_mizuki3_iui3jx.png",,,,"0000-00-00 00:00:00","2026-05-22 22:58:19",NULL,NULL
"191","BiCute Bunnies Figure ーモモ・ベリア・デビルークwhite ver.ー","22","約27cm ","全1種","To LOVEる ","32","2026-05","2026-05-20","2026-05-20","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539375/becutebunnies_figure_momo_belia_deviluke_white_ver_lpl7ei.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539374/becutebunnies_figure_momo_belia_deviluke_white_ver2_bklgki.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539375/becutebunnies_figure_momo_belia_deviluke_white_ver3_bqik1n.png",,,,"0000-00-00 00:00:00","2026-05-21 15:09:18",NULL,NULL
"192","BiCute Dark Figure ー喜多川海夢 黒江雫ver.ー","21","約25cm","全1種","その着せ替え人形は恋をする","34","2026-04","2026-04-16","2026-04-16","got","1","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539430/becutedark_figure_kitagawa_marin_kuroe_shizuku_ver_o14wtk.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539431/becutedark_figure_kitagawa_marin_kuroe_shizuku_ver2_nbekzn.png","https://res.cloudinary.com/dq60t7nqg/image/upload/v1777539429/becutedark_figure_kitagawa_marin_kuroe_shizuku_ver3_o3kwvg.png",,,,"0000-00-00 00:00:00","2026-05-18 12:23:09",NULL,NULL
